place_id,place_name,city,latitude,longitude,category,distance_km,normal_eta_min,actual_eta_min,traffic_level
2554,Warehouse 2554,Pune,18.649831,73.957266,Warehouse,15.78,35,51,High
2555,Hospital 2555,Hyderabad,17.557684,78.653802,Hospital,16.05,28,31,Medium
2556,Hospital 2556,Mumbai,19.124507,72.969277,Hospital,33.38,81,81,Low
2557,Mall 2557,Delhi,28.637686,77.287248,Mall,12.77,32,32,Low
2558,School 2558,Mumbai,18.916578,72.763595,School,30.25,51,65,High
2559,Mall 2559,Kolkata,22.692522,88.412655,Mall,13.63,21,21,Low
2560,Metro Station 2560,Mumbai,18.99376,72.943823,Metro Station,3.27,7,7,Low
2561,Mall 2561,Hyderabad,17.287481,78.507901,Mall,29.14,44,44,Low
2562,Warehouse 2562,Delhi,28.671497,77.108111,Warehouse,23.21,42,42,Low
2563,Hospital 2563,Hyderabad,17.348747,78.512228,Hospital,23.48,47,51,Medium
2564,Metro Station 2564,Mumbai,19.180671,72.713912,Metro Station,13.42,21,33,High
2565,Mall 2565,Delhi,28.458125,77.060132,Mall,3.47,6,24,High
2566,Mall 2566,Mumbai,19.014781,72.795483,Mall,3.63,8,8,Low
2567,School 2567,Kolkata,22.508175,88.380864,School,20.59,39,39,Low
2568,Warehouse 2568,Delhi,28.440438,77.089742,Warehouse,3.05,7,7,Low
2569,School 2569,Chennai,12.951644,80.328888,School,3.42,8,8,Low
2570,Mall 2570,Chennai,13.057499,80.431489,Mall,32.99,68,68,Low
2571,Metro Station 2571,Hyderabad,17.548761,78.477544,Metro Station,20.26,40,57,High
2572,Hospital 2572,Bengaluru,13.008299,77.691977,Hospital,17.68,35,37,Medium
2573,Metro Station 2573,Chennai,13.153063,80.437681,Metro Station,14.24,32,45,High
2574,Office 2574,Kolkata,22.622065,88.258782,Office,23.06,44,47,Medium
2575,School 2575,Mumbai,18.937504,72.73071,School,31.6,69,80,High
2576,Metro Station 2576,Pune,18.601429,73.884859,Metro Station,11.5,18,24,Medium
2577,Hospital 2577,Delhi,28.458831,77.332179,Hospital,5.24,8,8,Low
2578,Mall 2578,Pune,18.57083,73.964535,Mall,28.46,50,54,Medium
2579,Metro Station 2579,Delhi,28.601036,77.139221,Metro Station,25.17,38,38,Low
2580,School 2580,Kolkata,22.55465,88.295323,School,17.88,32,37,Medium
2581,Metro Station 2581,Bengaluru,12.884095,77.533625,Metro Station,14.11,26,26,Low
2582,Metro Station 2582,Bengaluru,12.805149,77.680681,Metro Station,13.0,29,29,Low
2583,Office 2583,Delhi,28.473468,77.257596,Office,21.96,54,59,Medium
2584,Mall 2584,Mumbai,18.913836,72.831246,Mall,20.36,38,38,Low
2585,School 2585,Hyderabad,17.262997,78.455569,School,7.09,13,13,Low
2586,Metro Station 2586,Chennai,13.007093,80.279527,Metro Station,8.98,14,18,Medium
2587,Office 2587,Pune,18.441809,73.913385,Office,26.96,57,79,High
2588,Mall 2588,Chennai,12.982406,80.345953,Mall,26.63,63,67,Medium
2589,Airport 2589,Pune,18.428452,73.895386,Airport,21.81,41,47,Medium
2590,School 2590,Pune,18.65753,73.992446,School,10.38,20,23,Medium
2591,Airport 2591,Delhi,28.495581,77.10983,Airport,26.81,63,79,High
2592,Mall 2592,Kolkata,22.729265,88.539698,Mall,15.28,32,51,High
2593,Warehouse 2593,Mumbai,19.232153,72.733613,Warehouse,22.85,54,75,High
2594,Airport 2594,Chennai,12.924733,80.153101,Airport,34.92,79,79,Low
2595,Metro Station 2595,Pune,18.465589,73.780044,Metro Station,17.28,31,31,Low
2596,Warehouse 2596,Mumbai,19.205292,72.742938,Warehouse,13.6,27,33,Medium
2597,Airport 2597,Chennai,13.040041,80.113772,Airport,11.26,23,23,Low
2598,Office 2598,Mumbai,19.161427,72.825778,Office,20.26,47,47,Low
2599,Warehouse 2599,Chennai,13.044354,80.218946,Warehouse,7.94,19,19,Low
2600,Office 2600,Mumbai,19.19825,230.0,Office,7.47,16,23,Medium
2601,Metro Station 2601,Kolkata,22.646694,88.382818,Metro Station,32.37,68,68,Low
2602,Mall 2602,Chennai,12.982916,80.285834,Mall,12.13,23,32,High
2603,Airport 2603,Delhi,28.490626,77.270469,Airport,11.09,19,19,Low
2604,Airport 2604,Chennai,13.049068,80.326868,Airport,7.63,15,15,Low
2605,Mall 2605,Bengaluru,13.058523,77.657527,Mall,23.55,52,52,Low
2606,Metro Station 2606,Mumbai,19.251888,72.932105,Metro Station,29.26,45,67,High
2607,School 2607,Mumbai,19.241335,72.752777,School,20.35,36,36,Low
2608,School 2608,Pune,18.443377,73.844394,School,22.99,57,57,Low
2609,Airport 2609,Chennai,13.095862,80.375595,Airport,8.07,15,18,Medium
2610,Airport 2610,Delhi,28.574604,77.094223,Airport,6.51,13,13,Low
2611,Mall 2611,Pune,18.412775,73.864013,Mall,30.65,74,85,High
2612,Office 2612,Chennai,13.109202,80.129511,Office,1.32,5,5,Low
2613,Airport 2613,Chennai,13.06145,80.354963,Airport,1.75,5,5,Low
2614,School 2614,Bengaluru,12.949114,77.568273,School,27.63,52,60,Medium
2615,Metro Station 2615,Pune,18.663912,73.6971,Metro Station,21.74,49,60,High
2616,School 2616,Delhi,28.516999,77.23842,School,8.16,13,16,Medium
2617,School 2616,Delhi,28.516999,77.23842,Mall,6.8,10,14,Medium
2618,Hospital 2618,Bengaluru,13.08302,77.701579,Hospital,11.06,17,34,High
2619,Airport 2619,Pune,18.627345,73.782063,Airport,16.44,27,27,Low
2620,Airport 2620,Delhi,28.671699,77.225727,Airport,28.69,64,72,Medium
2621,Warehouse 2621,Mumbai,19.074269,72.994642,Warehouse,29.28,58,58,Low
2622,Airport 2622,Hyderabad,17.538237,78.324717,Airport,27.75,58,68,High
2623,School 2623,Delhi,28.717803,77.197898,School,8.73,21,31,High
2624,Mall 2624,Chennai,13.118267,80.379659,Mall,30.66,48,61,High
2625,Warehouse 2625,Kolkata,22.64914,88.513249,Warehouse,12.67,24,36,High
2626,School 2626,Mumbai,19.058493,72.974692,School,33.2,66,66,Low
2627,Warehouse 2627,Bengaluru,12.98273,77.762364,Warehouse,4.39,7,7,Low
2628,Hospital 2628,Bengaluru,13.122157,77.635709,Hospital,12.79,28,48,High
2629,Airport 2629,Mumbai,19.145691,72.984958,Airport,30.07,71,76,Medium
2630,Office 2630,Chennai,12.993355,80.218485,Office,12.99,27,27,Low
2631,Mall 2631,Kolkata,22.454759,88.235058,Mall,31.12,70,79,High
2632,Metro Station 2632,Hyderabad,17.263878,78.436558,Metro Station,9.65,17,27,High
2633,Hospital 2633,Delhi,28.680536,77.122842,Hospital,4.84,8,8,Low
2634,Metro Station 2634,Mumbai,19.090248,72.768081,Metro Station,31.9,71,71,Low
2635,Mall 2635,Delhi,28.614693,77.215683,Mall,16.06,39,41,Medium
2636,Office 2636,Kolkata,22.682198,88.187617,Office,32.36,49,57,High
2637,Office 2637,Delhi,28.654248,77.343984,Office,13.84,28,37,High
2638,Warehouse 2638,Chennai,12.968097,80.24447,Warehouse,16.24,29,51,High
2639,Hospital 2639,Mumbai,18.979942,72.764295,Hospital,33.22,70,70,Low
2640,Metro Station 2640,Hyderabad,17.2603,78.45731,Metro Station,28.02,47,51,Medium
2641,Mall 2641,Hyderabad,17.440483,78.512874,Mall,3.85,9,17,High
2642,Hospital 2642,Chennai,13.179398,80.169312,Hospital,10.72,17,39,High
2643,Office 2643,Chennai,12.986433,80.178671,Office,11.74,25,31,Medium
2644,School 2644,Mumbai,19.002797,72.97272,School,22.96,38,38,Low
2645,Airport 2645,Chennai,13.087874,80.323371,Airport,13.82,25,29,Medium
2646,Mall 2646,Kolkata,22.586392,88.49038,Mall,7.61,17,17,Low
2647,Mall 2647,Bengaluru,12.848132,77.709412,Mall,19.17,45,66,High
2648,Hospital 2648,Bengaluru,12.925561,77.521186,Hospital,4.21,10,10,Low
2649,Airport 2649,Mumbai,19.046176,72.877521,Airport,13.66,23,39,High
2650,Mall 2650,Hyderabad,17.299372,78.500104,Mall,4.54,9,9,Low
2651,Mall 2651,Hyderabad,17.220329,78.446476,Mall,26.5,62,69,Medium
2652,Office 2652,Kolkata,22.505524,88.301725,Office,16.04,32,35,Medium
2653,Metro Station 2653,Mumbai,19.007885,72.966028,Metro Station,14.66,36,55,High
2654,Metro Station 2654,Kolkata,22.612385,88.441249,Metro Station,5.4,10,19,High
2655,Warehouse 2655,Hyderabad,17.453464,78.32307,Warehouse,7.09,12,12,Low
2656,Office 2656,Chennai,13.166486,80.428258,Office,19.08,44,46,Medium
2657,Warehouse 2657,Kolkata,22.553345,88.481038,Warehouse,30.44,48,65,High
2658,Office 2658,Hyderabad,17.394665,78.541308,Office,21.2,45,64,High
2659,School 2659,Kolkata,22.707666,88.335909,School,4.77,10,10,Low
2660,School 2660,Bengaluru,12.916821,77.485415,School,26.33,58,66,High
2661,Office 2661,Chennai,12.904086,80.318151,Office,7.58,14,22,Medium
2662,Warehouse 2662,Delhi,28.689422,77.365714,Warehouse,10.19,24,24,Low
2663,School 2663,Kolkata,22.630195,88.38714,School,32.45,76,76,Low
2664,Airport 2664,Kolkata,22.688749,88.456163,Airport,16.34,33,33,Low
2665,Warehouse 2665,Chennai,13.216649,80.310089,Warehouse,7.03,14,14,Low
2666,School 2666,Hyderabad,17.387037,78.5353,School,8.29,16,16,Low
2667,Office 2667,Mumbai,19.094774,73.045148,Office,7.02,14,17,Medium
2668,Airport 2668,Bengaluru,12.864005,77.495819,Airport,7.46,16,16,Low
2669,Hospital 2669,Kolkata,22.518358,88.251161,Hospital,23.88,56,56,Low
2670,Office 2670,Mumbai,19.233642,72.962762,Office,30.11,61,80,High
2671,Airport 2671,Mumbai,19.130231,72.849797,Airport,33.39,66,71,Medium
2672,School 2672,Mumbai,19.23236,72.885853,School,29.07,48,55,Medium
2673,School 2673,Pune,18.558812,74.021048,School,9.41,15,18,Medium
2674,Metro Station 2674,Bengaluru,13.00024,77.606567,Metro Station,24.62,46,60,High
2675,Office 2675,Chennai,13.1459,80.447343,Office,11.16,24,43,High
2676,School 2676,Pune,18.484131,73.81511,School,24.85,47,47,Low
2677,Office 2677,Chennai,12.97619,80.312727,Office,20.54,33,37,Medium
2678,Office 2678,Kolkata,22.549256,88.413026,Office,12.68,22,22,Low
2679,Metro Station 2679,Pune,18.348491,73.773222,Metro Station,11.13,18,35,High
2680,Hospital 2680,Hyderabad,17.480209,78.513374,Hospital,15.01,31,40,High
2681,Metro Station 2681,Hyderabad,17.315518,78.551398,Metro Station,20.12,41,41,Low
2682,Office 2682,Delhi,28.533188,77.372299,Office,24.31,57,61,Medium
2683,Warehouse 2683,Chennai,13.069036,80.194731,Warehouse,28.27,66,80,High
2684,Office 2684,Hyderabad,17.496034,78.345154,Office,12.67,24,40,High
2685,Mall 2685,Hyderabad,17.490241,78.3667,Mall,19.15,34,42,High
2686,Office 2686,Mumbai,19.19685,73.052871,Office,30.78,56,59,Medium
2687,Metro Station 2687,Chennai,13.101736,80.415323,Metro Station,33.68,52,52,Low
2688,Warehouse 2688,Bengaluru,12.97883,77.691862,Warehouse,7.09,14,27,High
2689,Office 2689,Bengaluru,12.806414,77.588288,Office,20.49,35,55,High
2690,Warehouse 2690,Mumbai,18.990288,73.00536,Warehouse,19.74,42,57,High
2691,Office 2691,Bengaluru,13.124764,77.575548,Office,15.14,36,38,Medium
2692,Airport 2692,Delhi,28.574436,77.273377,Airport,1.02,5,5,Low
2693,Office 2693,Bengaluru,12.897002,77.615465,Office,13.1,22,36,High
2694,Office 2694,Pune,18.663393,73.782608,Office,29.07,72,72,Low
2695,Office 2695,Hyderabad,17.212022,78.349293,Office,18.09,36,36,Low
2696,Hospital 2696,Hyderabad,17.432168,78.380156,Hospital,30.86,71,73,Medium
2697,School 2697,Delhi,28.77579,77.119743,School,2.62,5,5,Low
2698,Office 2698,Kolkata,22.593705,88.518385,Office,14.38,26,26,Low
2699,Mall 2699,Pune,18.620523,73.718758,Mall,11.23,17,17,Low
2700,Office 2700,Delhi,28.587069,77.093174,Office,15.83,31,53,High
2701,Hospital 2701,Pune,18.569073,73.914266,Hospital,21.71,40,40,Low
2702,Warehouse 2702,Hyderabad,17.399826,78.553204,Warehouse,9.79,18,18,Low
2703,Mall 2703,Delhi,28.739217,77.323401,Mall,8.58,17,26,High
2704,Hospital 2704,Kolkata,22.512486,88.309071,Hospital,1.21,5,8,Medium
2705,Hospital 2705,Bengaluru,13.058368,77.556579,Hospital,29.18,70,78,High
2706,Hospital 2706,Mumbai,19.066029,73.030029,Hospital,32.64,51,51,Low
2707,Hospital 2707,Mumbai,18.993452,72.929014,Hospital,33.98,68,88,High
2708,Hospital 2708,Mumbai,19.095492,72.759249,Hospital,12.78,23,36,High
2709,School 2709,Kolkata,22.701918,88.220405,School,6.79,16,19,Medium
2710,Office 2710,Bengaluru,12.811306,77.744445,Office,17.63,37,42,Medium
2711,Warehouse 2711,Kolkata,22.553965,88.294512,Warehouse,2.6,5,17,High
2712,Hospital 2712,Hyderabad,17.36281,78.497113,Hospital,22.71,42,45,Medium
2713,Warehouse 2713,Mumbai,18.93887,72.906709,Warehouse,11.06,26,41,High
2714,Warehouse 2714,Mumbai,19.113092,72.710893,Warehouse,16.62,29,51,High
2715,Metro Station 2715,Chennai,12.981098,80.120633,Metro Station,19.17,33,49,High
2716,Airport 2716,Pune,18.556715,73.742299,Airport,7.84,18,40,High
2717,Office 2717,Bengaluru,12.992054,77.541545,Office,18.2,43,51,Medium
2718,Metro Station 2718,Chennai,13.059226,80.204449,Metro Station,17.16,26,42,High
2719,Mall 2719,Bengaluru,13.091024,77.491174,Mall,5.16,11,11,Low
2720,School 2720,Delhi,28.47045,77.232229,School,17.41,40,40,Low
2721,Mall 2721,Bengaluru,12.928946,77.446144,Mall,24.31,41,45,Medium
2722,Metro Station 2722,Hyderabad,17.416986,78.33021,Metro Station,13.88,23,37,High
2723,Hospital 2723,Delhi,28.526403,77.164385,Hospital,28.66,47,47,Low
2724,Metro Station 2724,Pune,18.547442,73.961207,Metro Station,34.04,63,69,Medium
2725,Airport 2725,Mumbai,18.978035,72.703806,Airport,2.64,6,6,Low
2726,Warehouse 2726,Chennai,13.097209,80.238156,Warehouse,25.1,42,51,High
2727,Mall 2727,Kolkata,22.730238,88.463432,Mall,6.79,12,16,Medium
2728,Office 2728,Delhi,28.495351,77.356902,Office,21.91,43,58,High
2729,Warehouse 2729,Delhi,28.621064,77.369361,Warehouse,12.17,27,31,Medium
2730,Airport 2730,Mumbai,19.106171,72.960906,Airport,2.75,5,24,High
2731,School 2731,Kolkata,22.500326,88.378461,School,29.75,70,80,High
2732,Office 2732,Mumbai,19.105016,72.80543,Office,31.56,62,66,Medium
2733,Mall 2733,Delhi,28.612582,77.343586,Mall,27.86,64,64,Low
2734,Metro Station 2734,Kolkata,22.403287,88.374039,Metro Station,4.56,8,26,High
2735,Warehouse 2735,Delhi,28.522374,77.383986,Warehouse,29.86,48,50,Medium
2736,Warehouse 2736,Hyderabad,17.209088,78.602284,Warehouse,3.71,9,26,High
2737,Warehouse 2737,Mumbai,19.102229,73.002232,Warehouse,23.33,55,74,High
2738,Airport 2738,Pune,18.542099,73.829781,Airport,16.91,26,30,Medium
2739,Office 2739,Hyderabad,17.503461,78.419409,Office,8.51,19,19,Low
2740,Office 2740,Kolkata,22.669369,88.424717,Office,26.65,52,52,Low
2741,Hospital 2741,Chennai,13.109942,80.374115,Hospital,14.42,32,41,High
2742,Airport 2742,Bengaluru,13.146113,77.525255,Airport,33.59,68,68,Low
2743,Warehouse 2743,Mumbai,19.102628,72.94613,Warehouse,12.89,22,27,Medium
2744,Warehouse 2744,Delhi,,77.146986,Warehouse,28.12,66,75,High
2745,Mall 2745,Chennai,13.02627,80.341678,Mall,25.3,43,43,Low
2746,Office 2746,Pune,18.498753,73.754832,Office,7.99,18,21,Medium
2747,Office 2747,Delhi,28.521018,77.251726,Office,21.39,44,57,High
2748,Airport 2748,Mumbai,19.198959,72.852573,Airport,12.35,22,42,High
2749,School 2749,Delhi,28.743779,77.324348,School,16.31,28,35,Medium
2750,Office 2750,Chennai,12.944348,80.227439,Office,20.32,38,46,Medium
2751,Metro Station 2751,Chennai,13.230665,80.260453,Metro Station,21.86,47,63,High
2752,Metro Station 2752,Chennai,13.136756,80.238249,Metro Station,30.08,62,62,Low
2753,Hospital 2753,Delhi,28.526213,77.32312,Hospital,7.02,11,19,Medium
2754,Metro Station 2754,Mumbai,19.241204,72.814099,Metro Station,2.19,5,5,Low
2755,Mall 2755,Chennai,13.200865,80.106127,Mall,30.65,65,79,High
2756,Airport 2756,Delhi,28.610449,77.106038,Airport,7.42,15,15,Low
2757,Hospital 2757,Delhi,28.74795,77.123787,Hospital,15.27,29,37,Medium
2758,School 2758,Delhi,28.647012,77.314929,School,16.41,33,39,Medium
2759,Office 2759,Bengaluru,12.885246,77.686822,Office,20.55,32,37,Medium
2760,Warehouse 2760,Mumbai,18.958532,72.879736,Warehouse,22.31,49,66,High
2761,Warehouse 2761,Pune,18.654021,73.948284,Warehouse,32.91,66,74,Medium
2762,Airport 2762,Delhi,28.703402,77.192323,Airport,9.06,21,37,High
2763,Metro Station 2763,Pune,18.688821,73.966876,Metro Station,16.42,39,39,Low
2764,Airport 2764,Kolkata,22.671837,88.45954,Airport,26.76,63,63,Low
2765,Hospital 2765,Bengaluru,13.116013,77.597213,Hospital,33.2,69,77,Medium
2766,Office 2766,Chennai,13.166327,80.167902,Office,16.07,36,42,Medium
2767,Warehouse 2767,Delhi,28.692186,77.246815,Warehouse,16.28,38,40,Medium
2768,Airport 2768,Kolkata,22.741557,88.250964,Airport,7.56,18,26,Medium
2769,Metro Station 2769,Chennai,12.997008,80.326575,Metro Station,12.86,29,29,Low
2770,Warehouse 2770,Chennai,13.030896,80.256957,Warehouse,31.41,66,66,Low
2771,Mall 2771,Bengaluru,13.039808,77.716592,Mall,3.25,5,12,Medium
2772,Airport 2772,Delhi,28.736368,77.260569,Airport,8.31,15,26,High
2773,Office 2773,Bengaluru,12.843599,77.684835,Office,25.3,46,53,Medium
2774,Metro Station 2774,Kolkata,22.660587,88.537767,Metro Station,20.97,47,47,Low
2775,Office 2775,Pune,18.643513,73.962342,Office,7.96,13,15,Medium
2776,Mall 2776,Chennai,12.979735,80.241618,Mall,10.01,24,24,Low
2777,Office 2777,Bengaluru,12.946984,77.662115,Office,2.76,5,21,High
2778,Airport 2778,Chennai,13.137707,80.110893,Airport,1.41,5,10,Medium
2779,Warehouse 2779,Chennai,13.043433,80.379632,Warehouse,2.08,5,5,Low
2780,Hospital 2780,Mumbai,18.907224,72.819727,Hospital,20.42,35,35,Low
2781,Office 2781,Hyderabad,17.325074,78.593959,Office,2.02,5,8,Medium
2782,Airport 2782,Bengaluru,13.071929,77.650165,Airport,8.35,16,19,Medium
2783,Hospital 2783,Chennai,12.917552,80.274054,Hospital,4.71,10,10,Low
2784,School 2784,Bengaluru,13.088106,77.528437,School,17.85,30,32,Medium
2785,Warehouse 2785,Mumbai,19.101013,72.894677,Warehouse,26.28,60,65,Medium
2786,Metro Station 2786,Bengaluru,13.14557,77.466692,Metro Station,16.46,30,30,Low
2787,Warehouse 2787,Chennai,13.032497,80.124123,Warehouse,10.97,25,28,Medium
2788,Airport 2788,Hyderabad,17.476918,78.35779,Airport,12.64,22,22,Low
2789,School 2789,Mumbai,19.056588,73.001025,School,1.58,5,26,High
2790,Metro Station 2790,Chennai,13.127884,80.20439,Metro Station,1.77,5,23,High
2791,Hospital 2791,Chennai,13.010739,80.291289,Hospital,14.91,32,38,Medium
2792,Hospital 2792,Mumbai,19.090418,72.738001,Hospital,33.23,77,81,Medium
2793,Hospital 2793,Bengaluru,12.984929,77.746587,Hospital,4.61,10,10,Low
2794,Hospital 2794,Bengaluru,12.894393,77.632994,Hospital,19.38,37,45,Medium
2795,Metro Station 2795,Kolkata,22.544268,88.260902,Metro Station,17.28,33,88,Medium
2796,Airport 2796,Hyderabad,17.213509,78.576413,Airport,18.01,32,32,Low
2797,Warehouse 2797,Hyderabad,17.410879,78.48335,Warehouse,19.95,32,41,High
2798,Warehouse 2798,Kolkata,22.537919,88.449212,Warehouse,5.44,11,19,High
2799,Office 2799,Pune,18.640498,73.959452,Office,14.36,35,35,Low
2800,Mall 2800,Chennai,13.084201,80.132917,Mall,10.15,20,28,High
2801,Office 2801,Kolkata,22.700646,88.244442,Office,11.83,23,26,Medium
2802,Hospital 2802,Chennai,13.214539,80.220041,Hospital,25.71,56,66,High
2803,Airport 2803,Delhi,28.631376,77.164685,Airport,26.89,40,40,Low
2804,Mall 2804,Pune,18.380443,73.678439,Mall,25.29,48,65,High
2805,Office 2805,Kolkata,22.483364,88.33013,Office,27.12,56,65,High
2806,Airport 2806,Bengaluru,13.062669,77.640599,Airport,33.47,79,96,High
2807,Hospital 2807,Pune,18.639801,73.919071,Hospital,24.31,41,41,Low
2808,Office 2808,Pune,18.343606,73.962956,Office,16.63,37,51,High
2809,Mall 2809,Delhi,28.761407,77.182093,Mall,34.63,85,106,High
2810,Metro Station 2810,Delhi,28.736717,77.241215,Metro Station,2.38,5,5,Low
2811,School 2811,Delhi,28.734512,77.372113,School,9.47,0,15,Low
2812,Airport 2812,Bengaluru,12.991507,77.547577,Airport,31.0,56,73,High
2813,Mall 2813,Delhi,28.487929,77.035542,Mall,5.81,12,24,High
2814,Mall 2814,Mumbai,18.982102,72.846334,Mall,1.41,5,25,High
2815,Metro Station 2815,Bengaluru,12.893618,77.735205,Metro Station,13.75,29,35,Medium
2816,Warehouse 2816,Delhi,28.454982,77.078661,Warehouse,15.69,26,28,Medium
2817,School 2817,Mumbai,18.928977,72.880218,School,28.54,63,63,Low
2818,School 2818,Chennai,13.251233,80.144445,School,18.45,39,39,Low
2819,Hospital 2819,Hyderabad,17.299349,78.423614,Hospital,19.05,38,38,Low
2820,Metro Station 2820,Chennai,13.014866,80.433073,Metro Station,27.85,52,52,Low
2821,Mall 2821,Chennai,12.936792,80.368472,Mall,1.59,5,8,Medium
2822,Office 2822,Chennai,13.240477,80.316903,Office,12.29,25,39,High
2823,School 2823,Pune,18.661612,73.717892,School,12.76,19,26,Medium
2824,Airport 2824,Bengaluru,12.938623,77.433962,Airport,21.45,37,41,Medium
2825,Office 2825,Chennai,13.163126,80.35913,Office,18.76,37,37,Low
2826,Hospital 2826,Chennai,12.927412,80.122946,Hospital,20.31,51,51,Low
2827,School 2827,Bengaluru,13.056354,77.571281,School,33.18,74,76,Medium
2828,Hospital 2828,Delhi,28.695046,77.378432,Hospital,32.06,72,86,High
2829,School 2829,Delhi,28.740667,77.136944,School,31.39,78,78,Low
2830,Airport 2830,Pune,18.520119,73.944368,Airport,22.15,41,41,Low
2831,Hospital 2831,Mumbai,19.0219,73.043697,Hospital,11.51,27,38,High
2832,Metro Station 2832,Bengaluru,12.82816,77.65918,Metro Station,19.18,32,36,Medium
2833,Metro Station 2833,Pune,18.481514,73.82729,Metro Station,33.39,63,79,High
2834,Metro Station 2834,Pune,18.387208,74.030783,Metro Station,32.68,75,78,Medium
2835,Metro Station 2835,Kolkata,22.489642,88.408376,Metro Station,29.98,58,66,Medium
2836,Metro Station 2836,Hyderabad,17.335178,78.31984,Metro Station,23.52,49,49,Low
2837,Warehouse 2837,Bengaluru,12.836799,77.527355,Warehouse,11.31,23,33,High
2838,Warehouse 2838,Delhi,28.699911,77.165225,Warehouse,11.46,21,21,Low
2839,Airport 2839,Chennai,12.9937,80.356472,Airport,3.95,9,9,Low
2840,Hospital 2840,Delhi,28.671473,77.128508,Hospital,9.73,22,24,Medium
2841,School 2841,Delhi,28.611401,77.099403,School,27.06,43,43,Low
2842,Airport 2842,Kolkata,22.547052,88.29432,Airport,5.99,10,28,High
2843,School 2843,Delhi,28.724165,77.289646,School,27.82,56,72,High
2844,Office 2844,Kolkata,22.538455,88.495722,Office,20.95,40,42,Medium
2845,Mall 2845,Bengaluru,12.849559,77.730739,Mall,28.76,72,72,Low
2846,Hospital 2846,Delhi,28.522868,77.039551,Hospital,26.49,42,52,High
2847,Metro Station 2847,Mumbai,18.897509,73.038249,Metro Station,11.57,26,26,Low
2848,Hospital 2848,Hyderabad,17.224034,78.327743,Hospital,25.26,54,54,Low
2849,Airport 2849,Chennai,13.115902,80.308281,Airport,7.86,16,37,High
2850,Airport 2850,Bengaluru,12.898813,77.751843,Airport,28.46,44,44,Low
2851,Airport 2851,Pune,18.55269,73.844689,Airport,4.64,10,10,Low
2852,Office 2852,Mumbai,19.035663,73.031533,Office,2.55,6,13,Medium
2853,Mall 2853,Pune,18.523038,73.712168,Mall,25.32,63,82,High
2854,Mall 2854,Mumbai,19.227655,72.924027,Mall,16.87,34,47,High
2855,Hospital 2855,Bengaluru,12.834577,77.584717,Hospital,12.58,23,26,Medium
2856,Office 2856,Chennai,12.903947,80.140237,Office,23.98,56,75,High
2857,Office 2857,Hyderabad,17.358631,230.0,Office,25.31,50,50,Low
2858,Airport 2858,Kolkata,22.465609,88.39836,Airport,16.98,40,62,High
2859,Office 2859,Pune,18.383821,73.747968,Office,34.59,61,81,High
2860,Warehouse 2860,Delhi,28.472075,77.354058,Warehouse,2.37,6,6,Low
2861,Warehouse 2861,Chennai,13.034581,80.217383,Warehouse,19.6,43,50,Medium
2862,Office 2862,Pune,18.445938,73.964125,Office,1.5,5,5,Low
2863,Hospital 2863,Chennai,13.043353,80.104399,Hospital,33.78,56,64,Medium
2864,Office 2864,Hyderabad,17.298449,78.546597,Office,26.96,55,70,High
2865,Metro Station 2865,Bengaluru,13.040034,77.503127,Metro Station,24.2,45,50,Medium
2866,Mall 2866,Pune,18.456267,73.941588,Mall,26.45,63,72,High
2867,Metro Station 2867,Pune,18.674388,73.755031,Metro Station,29.0,55,57,Medium
2868,Airport 2868,Delhi,28.535445,77.105277,Airport,18.77,33,43,High
2869,School 2869,Mumbai,18.999881,73.005601,School,22.08,52,52,Low
2870,Airport 2870,Kolkata,22.545631,88.475273,Airport,1.8,5,5,Low
2871,Warehouse 2871,Bengaluru,12.924188,77.440257,Warehouse,11.76,20,20,Low
2872,School 2872,Hyderabad,17.309689,78.563349,School,26.96,60,65,Medium
2873,Hospital 2873,Chennai,13.014249,80.123357,Hospital,30.5,64,75,High
2874,Mall 2874,Bengaluru,12.971121,77.508048,Mall,28.89,69,69,Low
2875,Metro Station 2875,Chennai,13.247996,80.205921,Metro Station,28.89,60,81,High
2876,Office 2876,Chennai,12.951954,80.368054,Office,11.91,27,35,Medium
2877,Metro Station 2877,Hyderabad,17.480428,78.48589,Metro Station,28.44,46,52,Medium
2878,Mall 2878,Bengaluru,13.066074,77.706955,Mall,9.83,18,25,Medium
2879,Hospital 2879,Hyderabad,17.310379,78.579716,Hospital,25.97,39,39,Low
2880,Mall 2880,Pune,18.469317,73.835655,Mall,15.38,30,33,Medium
2881,Metro Station 2881,Bengaluru,12.929939,77.509487,Metro Station,3.08,6,6,Low
2882,Metro Station 2882,Mumbai,19.156158,72.775645,Metro Station,34.83,78,96,High
2883,Mall 2883,Hyderabad,17.52492,78.413442,Mall,34.28,70,78,Medium
2884,Warehouse 2884,Bengaluru,12.856784,77.432532,Warehouse,18.11,33,38,Medium
2885,Hospital 2885,Kolkata,22.537618,88.237,Hospital,9.83,22,29,Medium
2886,Hospital 2886,Hyderabad,17.354983,78.396942,Hospital,18.55,33,48,High
2887,Metro Station 2887,Bengaluru,13.132014,77.72408,Metro Station,31.34,68,83,High
2888,Hospital 2888,Mumbai,19.046325,72.747511,Hospital,8.08,17,22,Medium
2889,Hospital 2889,Kolkata,22.563666,88.202663,Hospital,31.37,61,61,Low
2890,School 2890,Mumbai,19.108876,72.781852,School,28.11,57,57,Low
2891,School 2891,Bengaluru,12.916467,77.423744,School,27.53,63,67,Medium
