place_id,place_name,city,latitude,longitude,category,distance_km,normal_eta_min,actual_eta_min,traffic_level
4236,Office 4236,Pune,18.449635,73.940024,Office,3.05,6,6,Low
4237,Warehouse 4237,Delhi,28.619725,77.225783,Warehouse,8.24,18,26,Medium
4238,Warehouse 4238,Mumbai,19.136878,73.047076,Warehouse,33.98,57,62,Medium
4239,School 4239,Kolkata,22.594383,88.22746,School,17.85,27,43,High
4240,Mall 4240,Chennai,13.173047,80.352447,Mall,6.87,17,17,Low
4241,Warehouse 4241,Kolkata,22.566506,88.533672,Warehouse,19.72,33,33,Low
4242,Office 4242,Bengaluru,12.986411,77.544411,Office,23.64,45,47,Medium
4243,Warehouse 4243,Mumbai,19.255085,72.863075,Warehouse,19.68,34,34,Low
4244,Mall 4244,Hyderabad,17.481673,78.307119,Mall,26.77,58,61,Medium
4245,Hospital 4245,Bengaluru,13.061335,77.718001,Hospital,34.76,69,89,High
4246,Metro Station 4246,Bengaluru,12.981583,77.598962,Metro Station,28.57,57,57,Low
4247,Metro Station 4247,Mumbai,18.976927,72.71087,Metro Station,24.97,48,65,High
4248,Warehouse 4248,Pune,18.438666,73.774375,Warehouse,2.19,5,16,High
4249,School 4249,Chennai,13.061193,80.238072,School,24.51,49,65,High
4250,Hospital 4250,Mumbai,18.999103,73.008554,Hospital,14.93,23,43,High
4251,Mall 4251,Pune,18.470162,73.776124,Mall,11.77,19,24,Medium
4252,Office 4252,Pune,18.519828,73.884562,Office,6.45,10,22,High
4253,Warehouse 4253,Bengaluru,12.8453,77.481525,Warehouse,7.59,14,14,Low
4254,Metro Station 4254,Chennai,13.206956,80.230718,Metro Station,34.72,60,70,High
4255,Mall 4255,Delhi,28.520848,77.249244,Mall,33.4,62,62,Low
4256,Warehouse 4256,Mumbai,18.988848,72.971515,Warehouse,34.97,69,69,Low
4257,Metro Station 4257,Mumbai,19.129027,72.795535,Metro Station,12.39,24,24,Low
4258,School 4258,Hyderabad,17.277038,78.58032,School,13.52,22,29,Medium
4259,Office 4259,Kolkata,22.709307,88.327699,Office,3.1,7,7,Low
4260,Metro Station 4260,Pune,18.423397,74.034147,Metro Station,32.64,55,69,High
4261,Hospital 4261,Chennai,13.243429,80.277769,Hospital,33.09,73,93,High
4262,Hospital 4262,Hyderabad,17.413703,78.343423,Hospital,17.91,30,30,Low
4263,Warehouse 4263,Chennai,13.159877,80.109854,Warehouse,25.39,59,59,Low
4264,School 4264,Kolkata,22.715201,88.257489,School,11.61,25,47,High
4265,Airport 4265,Hyderabad,17.450808,78.534312,Airport,7.72,13,21,Medium
4266,Warehouse 4266,Kolkata,22.668376,88.213596,Warehouse,8.16,15,33,High
4267,School 4267,Delhi,28.601206,77.18736,School,31.29,67,69,Medium
4268,Office 4268,Kolkata,22.433522,88.525712,Office,22.82,43,61,High
4269,School 4269,Kolkata,22.531619,88.31693,School,19.37,46,53,Medium
4270,Mall 4270,Mumbai,19.028354,72.937348,Mall,11.28,26,29,Medium
4271,Warehouse 4271,Kolkata,22.403442,88.258153,Warehouse,16.76,36,36,Low
4272,School 4272,Chennai,13.090762,80.221257,School,7.74,19,25,Medium
4273,Mall 4273,Chennai,13.131537,80.29668,Mall,33.69,68,79,High
4274,Office 4274,Chennai,13.089137,80.169069,Office,21.86,46,53,Medium
4275,Airport 4275,Chennai,13.086231,80.363422,Airport,13.66,24,41,High
4276,School 4276,Pune,18.585537,73.938594,School,33.77,78,86,Medium
4277,Mall 4277,Chennai,13.091343,80.320343,Mall,14.47,28,28,Low
4278,Airport 4278,Pune,18.490718,73.710403,Airport,22.97,40,44,Medium
4279,Warehouse 4279,Delhi,28.635325,77.158015,Warehouse,20.62,42,52,High
4280,Airport 4280,Kolkata,22.445389,88.352993,Airport,1.03,5,17,High
4281,Hospital 4281,Chennai,13.229416,80.249736,Hospital,12.06,25,25,Low
4282,Office 4282,Chennai,13.124131,80.420803,Office,34.52,60,72,High
4283,Airport 4283,Delhi,28.536859,77.159426,Airport,19.92,37,37,Low
4284,School 4284,Pune,18.517016,73.687972,School,13.51,21,37,High
4285,School 4285,Chennai,13.241105,80.227561,School,1.53,5,5,Low
4286,Hospital 4286,Hyderabad,17.441452,78.472734,Hospital,26.26,44,58,High
4287,School 4287,Mumbai,19.077797,72.794145,School,6.78,15,15,Low
4288,Office 4288,Chennai,13.111594,80.102719,Office,15.49,29,29,Low
4289,Mall 4289,Bengaluru,13.060804,77.489434,Mall,18.66,35,43,High
4290,School 4290,Pune,18.618878,73.877443,School,15.05,27,27,Low
4291,School 4291,Kolkata,22.523304,88.5221,School,7.72,15,32,High
4292,Metro Station 4292,Bengaluru,12.799955,77.485818,Metro Station,28.03,64,70,Medium
4293,Metro Station 4293,Bengaluru,12.923269,77.756451,Metro Station,32.12,73,80,Medium
4294,Airport 4294,Bengaluru,12.889484,77.571318,Airport,12.9,26,29,Medium
4295,Warehouse 4295,Kolkata,22.738345,88.268071,Warehouse,9.67,19,22,Medium
4296,Warehouse 4296,Hyderabad,17.545113,78.423909,Warehouse,30.99,70,92,High
4297,Office 4297,Kolkata,22.748052,88.383025,Office,23.41,44,44,Low
4298,Office 4298,Hyderabad,17.537051,78.501009,Office,26.17,51,57,Medium
4299,Metro Station 4299,Chennai,13.197688,80.27362,Metro Station,9.35,16,18,Medium
4300,Hospital 4300,Kolkata,22.446527,88.200128,Hospital,2.38,5,13,High
4301,Office 4301,Pune,18.629197,74.019529,Office,21.12,46,60,High
4302,Mall 4302,Chennai,13.09292,80.304851,Mall,11.14,26,26,Low
4303,Airport 4303,Chennai,13.198816,80.272285,Airport,28.89,63,63,Low
4304,Airport 4304,Bengaluru,12.942659,77.519265,Airport,19.56,33,45,High
4305,Airport 4305,Hyderabad,17.298441,78.406134,Airport,20.97,33,38,Medium
4306,School 4306,Hyderabad,17.234183,78.370571,School,5.17,12,26,High
4307,Mall 4307,Pune,18.585409,73.928251,Mall,34.49,60,60,Low
4308,Office 4308,Delhi,28.663751,77.354059,Office,25.15,56,63,Medium
4309,Airport 4309,Bengaluru,12.869603,77.461768,Airport,5.17,10,13,Medium
4310,Metro Station 4310,Kolkata,22.473033,88.296866,Metro Station,25.31,48,69,High
4311,Airport 4311,Mumbai,18.965488,72.884417,Airport,6.69,12,12,Low
4312,Airport 4312,Bengaluru,12.959251,77.761319,Airport,7.27,13,13,Low
4313,Mall 4313,Bengaluru,12.824222,77.520873,Mall,2.86,6,26,High
4314,Warehouse 4314,Kolkata,22.653248,88.196926,Warehouse,4.94,12,32,High
4315,Mall 4315,Delhi,28.647422,77.328993,Mall,20.57,45,45,Low
4316,Metro Station 4316,Kolkata,22.569884,88.35779,Metro Station,15.89,32,50,High
4317,Airport 4317,Kolkata,22.466043,88.242557,Airport,11.58,28,49,High
4318,Warehouse 4318,Pune,18.696522,73.682918,Warehouse,31.84,78,100,High
4319,Airport 4319,Mumbai,18.970713,72.748279,Airport,15.37,25,36,High
4320,Hospital 4320,Pune,18.542914,74.015824,Hospital,20.6,34,37,Medium
4321,Warehouse 4321,Pune,18.51248,73.92014,Warehouse,2.41,5,13,Medium
4322,Metro Station 4322,Hyderabad,17.366628,78.501424,Metro Station,18.75,35,38,Medium
4323,Metro Station 4323,Hyderabad,17.354225,78.658182,Metro Station,3.32,8,8,Low
4324,School 4324,Chennai,13.261491,80.224115,School,23.09,56,56,Low
4325,Metro Station 4325,Bengaluru,12.991172,77.431904,Metro Station,17.67,28,30,Medium
4326,Airport 4326,Mumbai,19.206853,72.953464,Airport,3.78,6,16,High
4327,Hospital 4327,Pune,18.361743,73.793537,Hospital,21.9,46,57,High
4328,Warehouse 4328,Kolkata,22.441437,88.338409,Warehouse,18.27,36,58,High
4329,Hospital 4329,Chennai,13.057671,80.327618,Hospital,27.88,65,65,Low
4330,School 4330,Kolkata,22.70993,88.437301,School,34.88,81,89,High
4331,Airport 4331,Mumbai,19.025352,72.821461,Airport,26.94,64,76,High
4332,Airport 4332,Bengaluru,12.793719,77.458682,Airport,26.65,62,62,Low
4333,Mall 4333,Pune,18.431542,73.945674,Mall,33.01,79,79,Low
4334,Metro Station 4334,Pune,18.520243,73.713494,Metro Station,30.8,68,68,Low
4335,Warehouse 4335,Bengaluru,12.8865,77.618374,Warehouse,29.59,52,65,High
4336,Airport 4336,Delhi,28.55357,77.356125,Airport,1.39,5,13,Medium
4337,Airport 4337,Kolkata,22.515173,88.339491,Airport,29.14,64,69,Medium
4338,Hospital 4338,Kolkata,22.598339,88.198524,Hospital,22.02,45,58,High
4339,Hospital 4339,Delhi,28.656619,77.034787,Hospital,34.42,54,72,High
4340,Mall 4340,Kolkata,22.547788,88.297731,Mall,32.62,81,86,Medium
4341,School 4341,Chennai,13.120435,80.406829,School,19.14,37,51,High
4342,Mall 4342,Pune,18.518733,73.865497,Mall,2.53,5,5,Low
4343,Metro Station 4343,Mumbai,19.216449,72.812961,Metro Station,16.96,30,30,Low
4344,Hospital 4344,Bengaluru,12.822129,77.68768,Hospital,14.17,30,44,High
4345,Hospital 4345,Hyderabad,17.316039,78.494654,Hospital,19.36,37,48,High
4346,Warehouse 4346,Delhi,28.676944,77.202922,Warehouse,30.79,0,71,Medium
4347,Airport 4347,Bengaluru,12.968386,77.660774,Airport,13.57,22,27,Medium
4348,Hospital 4348,Bengaluru,12.865861,77.672647,Hospital,31.49,73,73,Low
4349,Mall 4349,Chennai,13.025666,80.358098,Mall,10.3,25,25,Low
4350,Airport 4350,Pune,18.563348,73.892773,Airport,18.71,42,42,Low
4351,Metro Station 4351,Bengaluru,13.069777,77.417572,Metro Station,4.67,11,66,Low
4352,School 4352,Delhi,28.47675,77.12699,School,12.24,28,28,Low
4353,Airport 4353,Hyderabad,17.443997,78.393892,Airport,21.83,51,54,Medium
4354,School 4354,Chennai,12.955578,80.406845,School,25.18,38,60,High
4355,Mall 4355,Delhi,28.761058,77.259643,Mall,8.69,14,26,High
4356,Mall 4356,Bengaluru,12.975918,77.510086,Mall,28.45,58,58,Low
4357,Warehouse 4357,Pune,18.553427,73.872537,Warehouse,24.15,52,52,Low
4358,Warehouse 4358,Mumbai,19.231002,72.750718,Warehouse,2.53,5,7,Medium
4359,Hospital 4359,Bengaluru,13.060103,77.443692,Hospital,22.17,46,53,Medium
4360,School 4360,Bengaluru,12.845817,77.526464,School,33.64,78,78,Low
4361,Mall 4361,Hyderabad,17.496877,78.551242,Mall,18.66,39,47,Medium
4362,Office 4362,Delhi,28.745963,77.179124,Office,16.36,29,37,Medium
4363,School 4363,Pune,18.610035,74.033871,School,18.08,44,47,Medium
4364,School 4364,Pune,18.570582,73.749636,School,11.7,21,21,Low
4365,Airport 4365,Bengaluru,12.990874,77.533803,Airport,33.98,74,82,Medium
4366,Mall 4366,Chennai,13.086582,80.260522,Mall,13.43,28,34,Medium
4367,Mall 4367,Bengaluru,12.807534,77.460861,Mall,14.49,28,33,Medium
4368,Metro Station 4368,Kolkata,22.421051,88.423346,Metro Station,11.91,26,32,Medium
4369,School 4369,Bengaluru,12.869053,77.74267,School,11.66,18,26,Medium
4370,Mall 4370,Kolkata,22.441655,88.230122,Mall,7.45,14,33,High
4371,School 4371,Mumbai,19.180527,72.792498,School,17.35,31,31,Low
4372,School 4372,Bengaluru,12.894616,77.465841,School,1.52,5,5,Low
4373,Warehouse 4373,Pune,18.45268,74.012066,Warehouse,13.99,25,40,High
4374,Airport 4374,Chennai,12.946793,80.397166,Airport,28.05,66,86,High
4375,Hospital 4375,Chennai,13.1267,80.39382,Hospital,31.16,71,71,Low
4376,Airport 4376,Hyderabad,17.432945,78.388163,Airport,1.86,5,5,Low
4377,Office 4377,Delhi,28.56204,77.227557,Office,17.88,40,59,High
4378,School 4378,Hyderabad,17.540733,78.490925,School,25.94,52,52,Low
4379,School 4379,Bengaluru,13.010122,77.492846,School,4.93,10,10,Low
4380,Hospital 4380,Hyderabad,17.221213,78.637837,Hospital,5.34,13,34,High
4381,Airport 4381,Chennai,12.997754,80.105445,Airport,6.69,12,12,Low
4382,Airport 4382,Hyderabad,17.544048,78.57231,Airport,16.32,36,40,Medium
4383,Hospital 4383,Kolkata,22.701661,88.276002,Hospital,19.89,36,41,Medium
4384,Airport 4384,Hyderabad,17.349798,78.308043,Airport,14.69,28,28,Low
4385,Metro Station 4385,Hyderabad,17.260676,78.618264,Metro Station,5.73,13,34,High
4386,Warehouse 4386,Chennai,13.236755,80.399838,Warehouse,22.93,37,58,High
4387,Metro Station 4387,Kolkata,22.551131,88.337498,Metro Station,6.61,14,34,High
4388,Warehouse 4388,Mumbai,19.003771,72.978229,Warehouse,21.36,36,36,Low
4389,Office 4389,Mumbai,19.040827,72.935348,Office,20.38,44,46,Medium
4390,Airport 4390,Hyderabad,17.277858,78.541935,Airport,19.46,48,50,Medium
4391,Hospital 4391,Delhi,28.79378,77.061966,Hospital,18.72,42,48,Medium
4392,School 4392,Kolkata,22.448047,88.278,School,34.37,79,83,Medium
4393,Airport 4393,Bengaluru,12.962182,77.669307,Airport,26.48,52,59,Medium
4394,Office 4394,Delhi,28.659231,77.21945,Office,25.68,44,56,High
4395,School 4395,Bengaluru,13.146152,77.613495,School,25.7,53,57,Medium
4396,School 4396,Mumbai,18.984828,72.904271,School,20.47,36,38,Medium
4397,Airport 4397,Chennai,13.023823,80.269456,Airport,26.94,51,51,Low
4398,Metro Station 4398,Hyderabad,17.409464,78.436617,Metro Station,15.54,31,36,Medium
4399,Metro Station 4399,Kolkata,22.485062,230.0,Metro Station,8.09,18,18,Low
4400,Mall 4400,Kolkata,22.627449,88.471701,Mall,27.33,68,68,Low
4401,Metro Station 4401,Chennai,12.907375,80.382808,Metro Station,30.07,51,57,Medium
4402,Metro Station 4402,Pune,18.369919,73.896224,Metro Station,13.35,20,20,Low
4403,Mall 4403,Delhi,28.505471,77.378855,Mall,33.88,61,80,High
4404,Office 4404,Hyderabad,17.209596,78.307613,Office,26.78,47,47,Low
4405,Office 4405,Mumbai,19.222675,72.787732,Office,4.31,10,18,Medium
4406,School 4406,Hyderabad,17.422003,78.650759,School,1.63,5,23,High
4407,Metro Station 4407,Delhi,28.654615,77.235027,Metro Station,19.03,46,46,Low
4408,School 4408,Hyderabad,17.44821,78.349242,School,14.16,24,24,Low
4409,Hospital 4409,Pune,18.402842,73.80768,Hospital,16.57,32,32,Low
4410,Metro Station 4410,Pune,18.471106,74.031004,Metro Station,20.24,50,72,High
4411,School 4411,Bengaluru,12.861969,77.691159,School,13.38,32,49,High
4412,Metro Station 4412,Hyderabad,17.427688,78.606773,Metro Station,5.03,11,11,Low
4413,School 4413,Hyderabad,17.511017,78.308357,School,7.99,18,25,Medium
4414,Metro Station 4414,Kolkata,22.704894,88.4311,Metro Station,12.57,25,41,High
4415,Warehouse 4415,Hyderabad,17.422782,78.378868,Warehouse,2.19,5,5,Low
4416,Office 4416,Delhi,28.765256,77.241818,Office,34.53,68,76,Medium
4417,Hospital 4417,Pune,18.438155,73.855326,Hospital,32.14,80,92,High
4418,Metro Station 4418,Chennai,13.055447,80.379392,Metro Station,6.11,12,12,Low
4419,Mall 4419,Pune,18.46092,73.836702,Mall,14.39,34,53,High
4420,Metro Station 4420,Mumbai,19.246081,72.965749,Metro Station,22.05,51,58,Medium
4421,Mall 4421,Delhi,28.760465,77.339872,Mall,28.51,50,65,High
4422,Airport 4422,Mumbai,18.982882,72.875956,Airport,22.71,40,53,High
4423,School 4423,Kolkata,22.581319,88.327311,School,20.01,35,35,Low
4424,School 4424,Chennai,13.192403,80.216483,School,9.8,23,38,High
4425,Warehouse 4425,Kolkata,22.475246,88.261628,Warehouse,27.28,54,54,Low
4426,Office 4426,Mumbai,19.114579,72.786863,Office,32.45,68,71,Medium
4427,Metro Station 4427,Kolkata,22.492211,88.464989,Metro Station,34.18,69,76,Medium
4428,Hospital 4428,Hyderabad,17.331629,78.566516,Hospital,8.11,20,24,Medium
4429,Hospital 4429,Hyderabad,17.318121,78.32322,Hospital,28.57,63,63,Low
4430,Hospital 4430,Mumbai,19.12339,72.853177,Hospital,13.27,23,29,Medium
4431,Mall 4431,Chennai,13.256742,80.374626,Mall,16.89,36,40,Medium
4432,Warehouse 4432,Hyderabad,,78.631934,Warehouse,26.35,46,54,Medium
4433,Warehouse 4433,Chennai,12.955489,80.110027,Warehouse,22.06,39,56,High
4434,Office 4434,Pune,18.404854,73.852824,Office,28.82,45,47,Medium
4435,Metro Station 4435,Bengaluru,12.932626,77.766231,Metro Station,4.75,11,20,High
4436,Office 4436,Delhi,28.504572,77.113981,Office,17.18,37,40,Medium
4437,Airport 4437,Pune,18.650796,73.810334,Airport,3.96,7,11,Medium
4438,Metro Station 4438,Mumbai,19.224063,72.938425,Metro Station,21.06,50,70,High
4439,School 4439,Pune,18.350838,73.821956,School,7.24,11,26,High
4440,Metro Station 4440,Kolkata,22.621743,88.513049,Metro Station,15.71,31,36,Medium
4441,School 4441,Kolkata,22.651361,88.515979,School,33.01,69,69,Low
4442,Hospital 4442,Pune,18.47141,73.908759,Hospital,4.73,8,20,High
4443,Mall 4443,Kolkata,22.721415,88.363263,Mall,4.48,10,32,High
4444,Metro Station 4444,Kolkata,22.56874,88.20771,Metro Station,12.37,27,27,Low
4445,School 4445,Bengaluru,12.945434,77.429299,School,29.73,55,57,Medium
4446,Metro Station 4446,Bengaluru,12.950492,77.67767,Metro Station,7.97,16,28,High
4447,Hospital 4447,Kolkata,22.559078,88.339729,Hospital,8.75,18,18,Low
4448,Mall 4448,Pune,18.656351,73.899969,Mall,10.68,23,35,High
4449,Hospital 4449,Hyderabad,17.367607,78.619589,Hospital,2.96,5,26,High
4450,Hospital 4450,Kolkata,22.658769,88.213675,Hospital,27.72,64,75,High
4451,School 4451,Hyderabad,17.54634,78.664485,School,12.07,26,38,High
4452,Office 4452,Bengaluru,12.86922,77.486565,Office,23.41,56,73,High
4453,School 4453,Chennai,13.206807,80.387646,School,16.68,40,40,Low
4454,Metro Station 4454,Chennai,12.959923,80.390726,Metro Station,22.25,35,48,High
4455,Airport 4455,Mumbai,19.033195,72.77652,Airport,21.64,45,45,Low
4456,Warehouse 4456,Kolkata,22.487905,88.185058,Warehouse,31.95,59,59,Low
4457,Airport 4457,Chennai,13.001764,80.376846,Airport,21.31,45,53,Medium
4458,Warehouse 4458,Bengaluru,12.833891,77.726497,Warehouse,24.21,41,41,Low
4459,Office 4459,Mumbai,18.903917,72.743788,Office,8.31,17,21,Medium
4460,School 4460,Bengaluru,12.930023,77.600784,School,5.76,9,30,High
4461,Airport 4461,Pune,18.544382,74.004317,Airport,18.96,31,38,Medium
4462,Mall 4462,Bengaluru,12.977434,77.574247,Mall,19.04,42,45,Medium
4463,Metro Station 4463,Pune,18.679222,73.73083,Metro Station,16.2,28,44,High
4464,School 4464,Pune,18.378192,73.985588,School,22.69,41,47,Medium
4465,Hospital 4465,Kolkata,22.705922,88.341073,Hospital,5.94,13,21,Medium
4466,Warehouse 4466,Delhi,28.557486,77.342496,Warehouse,20.95,50,50,Low
4467,School 4467,Delhi,28.671998,77.057536,School,24.31,55,63,Medium
4468,Office 4468,Delhi,28.58626,77.290619,Office,9.29,23,23,Low
4469,Office 4469,Pune,18.479965,73.919775,Office,29.73,52,58,Medium
4470,Airport 4470,Delhi,28.700102,77.347519,Airport,26.92,54,71,High
4471,Mall 4471,Pune,18.444118,73.932964,Mall,2.04,5,17,High
4472,Hospital 4472,Bengaluru,13.126501,77.539401,Hospital,1.91,5,10,Medium
4473,Office 4473,Delhi,28.553651,77.212881,Office,28.2,69,90,High
4474,Airport 4474,Pune,18.49831,73.795405,Airport,26.73,44,59,High
4475,Warehouse 4475,Hyderabad,17.411793,78.371471,Warehouse,22.34,54,58,Medium
4476,School 4476,Delhi,28.537745,77.240246,School,5.29,11,11,Low
4477,Hospital 4477,Pune,18.362765,73.779308,Hospital,21.27,45,47,Medium
4478,Mall 4478,Delhi,28.681576,77.17878,Mall,34.43,70,87,High
4479,School 4479,Delhi,28.556631,77.180838,School,15.84,26,26,Low
4480,Metro Station 4480,Pune,18.66499,74.011547,Metro Station,6.24,12,12,Low
4481,Metro Station 4481,Pune,18.475617,73.721313,Metro Station,16.19,34,42,Medium
4482,Warehouse 4482,Chennai,12.973744,80.113291,Warehouse,17.69,39,39,Low
4483,Warehouse 4483,Delhi,28.471059,77.355305,Warehouse,33.25,73,76,Medium
4484,Warehouse 4484,Mumbai,19.096046,72.98221,Warehouse,2.9,5,5,Low
4485,Mall 4485,Delhi,28.590551,77.096441,Mall,33.76,81,103,High
4486,Metro Station 4486,Bengaluru,13.07756,77.748605,Metro Station,33.51,73,86,High
4487,School 4487,Hyderabad,17.425594,78.579806,School,15.1,23,31,Medium
4488,Warehouse 4488,Delhi,28.692214,77.134733,Warehouse,20.74,32,52,High
4489,Metro Station 4489,Bengaluru,12.907182,77.471723,Metro Station,13.6,25,25,Low
4490,School 4490,Mumbai,19.034138,72.714341,School,16.53,29,45,High
4491,School 4491,Kolkata,22.581064,88.527939,School,30.59,66,66,Low
4492,Office 4492,Kolkata,22.525279,88.46832,Office,12.91,28,36,High
4493,Hospital 4493,Kolkata,22.454956,88.242135,Hospital,3.66,6,17,High
4494,Airport 4494,Delhi,28.519351,77.107168,Airport,21.78,37,37,Low
4495,Metro Station 4495,Kolkata,22.63348,88.268933,Metro Station,17.99,28,28,Low
4496,School 4496,Kolkata,22.584226,88.259952,School,18.64,46,48,Medium
4497,Mall 4497,Delhi,28.59691,77.174505,Mall,18.67,42,47,Medium
4498,Mall 4498,Mumbai,19.147769,72.764514,Mall,26.13,53,53,Low
4499,School 4499,Chennai,13.196522,80.201203,School,15.79,31,34,Medium
4500,Airport 4500,Pune,18.615794,73.950885,Airport,16.75,34,42,Medium
4501,Warehouse 4501,Kolkata,22.510414,88.217353,Warehouse,14.82,29,37,Medium
4502,Office 4502,Mumbai,19.099932,72.809696,Office,16.08,38,42,Medium
4503,Metro Station 4503,Kolkata,22.686161,88.262102,Metro Station,4.0,10,24,High
4504,Office 4504,Pune,18.459301,73.834078,Office,24.91,44,57,High
4505,School 4505,Delhi,28.570288,77.314813,School,7.66,14,14,Low
4506,Airport 4506,Pune,18.684254,73.816596,Airport,32.92,76,96,High
4507,School 4507,Hyderabad,17.270542,78.356778,School,3.17,8,24,High
4508,Warehouse 4508,Pune,18.572817,73.772564,Warehouse,9.26,21,21,Low
4509,Metro Station 4509,Kolkata,22.475545,88.438421,Metro Station,7.32,11,11,Low
4510,Mall 4510,Pune,18.525685,73.853798,Mall,34.36,75,75,Low
4511,School 4511,Delhi,28.768067,77.3124,School,33.76,67,75,High
4512,Office 4512,Delhi,28.713101,77.267533,Office,24.34,59,63,Medium
4513,Warehouse 4513,Mumbai,19.061735,72.836434,Warehouse,32.15,80,100,High
4514,Airport 4514,Mumbai,18.943435,72.840116,Airport,31.15,57,57,Low
4515,Metro Station 4515,Mumbai,18.973341,72.846823,Metro Station,15.43,33,45,High
4516,Hospital 4516,Chennai,13.030547,80.408512,Hospital,2.24,5,9,Medium
4517,Mall 4517,Pune,18.524037,73.836208,Mall,2.44,5,5,Low
4518,School 4518,Hyderabad,17.234816,78.513498,School,30.43,50,50,Low
4519,Office 4519,Kolkata,22.539785,88.409746,Office,23.8,51,59,Medium
4520,Hospital 4520,Chennai,12.934233,80.18542,Hospital,30.89,63,65,Medium
4521,Hospital 4521,Chennai,13.055093,80.346378,Hospital,25.13,50,50,Low
4522,Hospital 4522,Chennai,13.003194,80.165295,Hospital,23.84,52,54,Medium
4523,Airport 4523,Kolkata,22.574546,88.533295,Airport,14.68,36,36,Low
4524,Warehouse 4524,Mumbai,18.925348,72.793918,Warehouse,2.47,5,8,Medium
4525,Warehouse 4525,Hyderabad,17.480984,78.436966,Warehouse,27.47,66,87,High
4526,Airport 4526,Kolkata,22.519085,88.407257,Airport,29.81,59,66,Medium
4527,Airport 4527,Bengaluru,12.861347,77.52696,Airport,8.33,20,26,Medium
4528,Airport 4528,Pune,18.472261,73.756197,Airport,17.46,39,58,High
4529,Airport 4529,Hyderabad,17.349523,78.518263,Airport,21.24,35,35,Low
4530,Mall 4530,Delhi,28.781814,77.084799,Mall,28.99,47,47,Low
4531,Hospital 4531,Delhi,28.465216,77.177956,Hospital,21.73,42,42,Low
4532,Mall 4532,Hyderabad,17.236121,78.455676,Mall,30.1,50,53,Medium
4533,Mall 4533,Delhi,28.551211,77.150814,Mall,1.75,5,20,High
4534,Metro Station 4534,Hyderabad,17.525993,78.57576,Metro Station,31.4,68,68,Low
4535,Metro Station 4535,Chennai,13.172097,80.393813,Metro Station,11.68,18,40,High
4536,Metro Station 4536,Mumbai,19.06245,72.725066,Metro Station,17.57,34,47,High
4537,Hospital 4537,Bengaluru,13.10462,77.630178,Hospital,24.73,39,39,Low
4538,Hospital 4538,Pune,18.423069,73.927354,Hospital,13.41,31,31,Low
4539,Airport 4539,Chennai,13.112494,80.205782,Airport,30.41,54,73,High
4540,Warehouse 4540,Bengaluru,12.898448,77.466901,Warehouse,12.25,28,33,Medium
4541,School 4541,Bengaluru,13.037625,77.563015,School,8.72,14,28,High
4542,Warehouse 4542,Kolkata,22.599073,88.235266,Warehouse,22.35,49,56,Medium
4543,Mall 4543,Bengaluru,13.047234,77.610574,Mall,30.11,65,65,Low
4544,Warehouse 4544,Bengaluru,12.932486,77.546009,Warehouse,4.35,9,12,Medium
4545,Hospital 4545,Chennai,13.157821,80.22329,Hospital,7.9,14,18,Medium
4546,Hospital 4546,Delhi,28.628393,77.130451,Hospital,24.82,39,45,Medium
4547,Warehouse 4547,Hyderabad,17.437833,78.341221,Warehouse,8.93,22,24,Medium
4548,Airport 4548,Hyderabad,17.327763,78.558726,Airport,10.16,16,26,High
4549,Hospital 4549,Kolkata,22.468981,88.511918,Hospital,31.55,74,95,High
4550,Office 4550,Pune,18.534468,73.813746,Office,17.0,33,54,High
4551,Metro Station 4551,Bengaluru,12.825582,77.757262,Metro Station,21.57,40,44,Medium
4552,School 4552,Chennai,13.149527,80.350299,School,9.13,21,29,High
4553,Office 4553,Pune,18.429446,73.910866,Office,27.33,58,58,Low
4554,Office 4554,Hyderabad,17.215055,78.523477,Office,34.83,65,65,Low
4555,Mall 4555,Pune,18.628916,73.783266,Mall,11.2,21,40,High
4556,Mall 4556,Pune,18.643137,73.84485,Mall,34.29,63,63,Low
4557,Metro Station 4557,Mumbai,18.960774,72.702146,Metro Station,30.41,46,50,Medium
4558,School 4558,Kolkata,22.55466,88.393048,School,15.46,33,40,Medium
4559,Hospital 4559,Pune,18.577153,73.960249,Hospital,1.89,5,13,Medium
4560,Airport 4560,Pune,18.606621,73.6862,Airport,20.08,40,40,Low
4561,Warehouse 4561,Kolkata,22.604844,88.487854,Warehouse,15.82,24,24,Low
4562,Warehouse 4562,Bengaluru,12.86227,77.463536,Warehouse,3.29,6,27,High
4563,Metro Station 4563,Mumbai,19.136598,72.946213,Metro Station,6.72,10,30,High
4564,Metro Station 4564,Hyderabad,17.446569,78.473793,Metro Station,29.94,68,70,Medium
4565,Metro Station 4565,Mumbai,19.016907,72.930793,Metro Station,5.4,13,30,High
4566,School 4566,Pune,18.502255,73.905566,School,31.9,58,73,High
4567,Mall 4567,Kolkata,22.686877,88.237647,Mall,24.64,51,53,Medium
4568,Warehouse 4568,Delhi,28.767784,77.329207,Warehouse,34.01,64,64,Low
4569,School 4569,Mumbai,19.115532,72.824314,School,28.1,63,71,Medium
4570,Metro Station 4570,Bengaluru,13.08337,77.603579,Metro Station,4.6,9,13,Medium
4571,Metro Station 4571,Mumbai,18.936682,72.959398,Metro Station,13.35,22,22,Low
4572,Office 4572,Delhi,28.519853,77.339794,Office,33.09,59,64,Medium
4573,Office 4573,Kolkata,22.470418,88.268571,Office,24.06,44,56,High
